Variable,Importance_Selectkbest,Importance_ElasticNet,Importance_XGBoost,Importance_RandomForest,Suma_Importances,Total_imp
Economia_Rendimiento_Cardamomo,0.00018405524302098788,0.0004625517300163778,0.0,0.0,0.0006466069730373657,0.00016165174035510823
Economia_Rendimiento_Caucho,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Cebada,4.07978892019313e-05,0.0001455052390733935,0.0,0.00012091835863152973,0.0003072214869068545,7.680537034682927e-05
Economia_Rendimiento_Cebolla_bulbo,6.031901601700572e-05,0.0005125077228920614,0.0,0.00027666099284535283,0.00084948773175442,0.0002123719291231335
Economia_Rendimiento_Cebolla_rama,0.00014891641753351698,0.001939706334977921,0.0,0.0004843682930587613,0.0025729910455701997,0.0006432477498359687
Economia_Rendimiento_Cebollin,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Centeno,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Chamba,0.0003799910180381823,0.0003814239926463848,0.0,0.0,0.000761415010684567,0.00019035374925124862
Economia_Rendimiento_Champinon,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Chia,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Chirimoya,0.00011348002330340389,6.484992149074755e-05,0.0,1.734058485063451e-05,0.00019567052964478593,4.891763153234291e-05
Economia_Rendimiento_Cholupa,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Chonque,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Chontaduro,6.814752009289415e-05,0.0009987937243633581,0.0,8.329733797824267e-05,0.0011502385824344948,0.0002875596404423307
Economia_Rendimiento_Cilantro,0.00031246720664788183,0.0007073686657493021,0.0,6.329780985842677e-05,0.0010831336822556107,0.00027078341569901116
Economia_Rendimiento_Cimarron,1.880647892727578e-05,1.0200795984209015e-05,0.0,2.8562377636177624e-05,5.756965254766242e-05,1.4392412878341691e-05
Economia_Rendimiento_Ciruela,0.0010348614585220656,0.0012010728546382778,0.0,9.400171695383106e-05,0.0023299360301141745,0.0005824839970636432
Economia_Rendimiento_Citricos,8.304817654069708e-05,0.0011494244582613295,0.0,0.00023556566620526746,0.001468038301007294,0.00036700956865813405
Economia_Rendimiento_Clavel,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Cocculus,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Coco,0.0001530083925683114,0.0005714099174056399,0.0021782187,0.00018981119550089712,0.0030924481868400996,0.0007731120328203035
Economia_Rendimiento_Cocona,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Col,0.002156579068935145,0.0013805045680582975,0.0,9.230881310563847e-05,0.003629392450099081,0.0009073480962233653
Economia_Rendimiento_Coliflor,0.00037066237633270833,0.00010629297927710571,0.0,0.0001248774783140695,0.0006018328339238836,0.0001504582057778406
Economia_Rendimiento_Copoazu,0.0008232234343833402,0.00036540148615420376,0.0,0.0,0.0011886249205375439,0.00029715622479568085
Economia_Rendimiento_Crisantemo,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Curcuma,0.00101788268439759,0.0004422309765142119,0.0,3.39066310033145e-05,0.0014940202919151162,0.0003735050662683916
Economia_Rendimiento_Curuba,0.0013074441807647463,0.00033803665416019276,0.0,8.731620302770568e-05,0.0017327970379526446,0.00043319925170530867
Economia_Rendimiento_Durazno,4.273738943972769e-05,0.0006671046280681102,0.0,9.487667664800227e-05,0.0008047186941558402,0.00020117966992456854
Economia_Rendimiento_Esparrago,0.00033841524308526644,7.54478099619869e-05,0.0,0.0,0.0004138630530472533,0.00010346576140294872
Economia_Rendimiento_Espinaca,2.1861716501047796e-05,0.00048974761353795,0.0,0.0,0.0005116093300389978,0.00012790233021185775
Economia_Rendimiento_Estropajo,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Eucalipto_baby_blue,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Feijoa,0.0005070470769498029,0.0002893376803434919,0.0,2.2934763628592354e-05,0.0008193195209218872,0.00020482987655050074
Economia_Rendimiento_Fique,0.0005773537040008132,0.00048604848945653606,0.0,0.0,0.0010634021934573493,0.00026585054358806967
Economia_Rendimiento_Flor_de_jamaica,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Flores_follajes,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Frambuesa,0.00020365260837063574,5.302948410052252e-05,0.0,0.0,0.0002566820924711583,6.417052196490275e-05
Economia_Rendimiento_Fresa,9.679132889381739e-05,2.7707065555981238e-05,0.0,0.00034776706049405694,0.00047226545494385557,0.00011806636161478508
Economia_Rendimiento_Frijol,1.6711683229562756e-05,0.00019509181978846998,0.00021870571,0.0007067040305863453,0.0011372132443265115,0.00028430330597383814
Economia_Rendimiento_Frutales_varios,0.0006145843829487836,0.0001804393558961045,0.0,3.3584297242020754e-05,0.0008286080360869088,0.0002071520053000368
Economia_Rendimiento_Garbanzo,2.3894630720091425e-05,0.00014462261037525914,0.0,0.0,0.00016851724109535055,4.2129309516942976e-05
Economia_Rendimiento_Girasol,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Gladiolo,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Granadilla,7.102997502554608e-09,0.0016288443130404568,0.0,0.00039086757517077693,0.002019718991208736,0.0005049297387306225
Economia_Rendimiento_Guama,0.0004077706924531349,0.0010681372241176613,0.0,0.0,0.001475907916570796,0.0003689769725136632
Economia_Rendimiento_Guanabana,0.0015585014322061935,0.002220117147965511,0.0041888207,0.0002316814758636785,0.008199120775754317,0.002049780157112254
Economia_Rendimiento_Guandul,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Guatila,0.00018789625934408682,4.1586340836003136e-05,0.0,0.0,0.00022948260018008996,5.737064901430211e-05
Economia_Rendimiento_Guayaba,0.000627459856987646,0.0018808034853978037,0.0,0.0008923876518591875,0.003400650994244637,0.000850162733287146
Economia_Rendimiento_Gulupa,7.1936382797754295e-06,0.0005328288375668564,0.0,0.00011440286505766376,0.0006544253409042956,0.00016360633228672454
Economia_Rendimiento_Haba,2.3312793627456383e-08,0.0005161305572855699,0.0,0.00011719794194119018,0.0006333518120203874,0.00015833795016039918
Economia_Rendimiento_Habichuela,0.0005892681193706356,0.0011505942165173921,0.0091370335,0.00026093356793029115,0.011137829388694474,0.0027844572971480928
Economia_Rendimiento_Helecho,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Heliconia,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Hierbabuena,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Higo,0.002208024962319066,0.0022419336633577123,0.0,0.0,0.004449958625676778,0.0011124896364322194
Economia_Rendimiento_Higuerilla,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Hortalizas_varias,1.0248914518926666e-06,7.426801267385143e-05,0.0,0.0006177161040794027,0.0006930090082051468,0.00017325224893863892
Economia_Rendimiento_Hortensia,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Iraca,0.00011739537695167281,0.00010842424374469801,0.0,2.3060705998273067e-05,0.0002488803266946439,6.222008055581576e-05
Economia_Rendimiento_Jengibre,0.000338415243085345,5.229505964016775e-05,0.0,0.0,0.00039071030272551274,9.767757392650408e-05
Economia_Rendimiento_Laurel,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Lechuga,0.00048329233698256335,1.2433396980239094e-05,0.0,0.000181967741345136,0.0006776934753079385,0.00016942336578312648
Economia_Rendimiento_Lenteja,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Lima,0.0032685772291135926,0.0013579150876948886,0.0,3.3249798346130394e-05,0.004659742115154612,0.001164935507859436
Economia_Rendimiento_Limon,4.65899568431564e-05,0.001048853176447935,0.0,0.0005643443305360475,0.0016597874638271388,0.0004149468585018545
Economia_Rendimiento_Lulo,0.00010280640928739758,0.001169246814372423,0.00057559536,0.0006856286402227085,0.0025332772245974713,0.0006333192947711611
Economia_Rendimiento_Macadamia,0.0001532315023382252,3.234673357628653e-05,0.0,3.2637288148648875e-05,0.0002182155240631606,5.4553880035675806e-05
Economia_Rendimiento_Maiz,0.001324637524832372,0.0004878678123042032,0.003762818,0.0012835140194897665,0.006858837298232386,0.0017147092937516502
Economia_Rendimiento_Maiz_forrajero,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Malanga,0.001723545924808962,0.0005352037217143728,0.015506205,0.0008373889571506105,0.01860234375266887,0.004650585854614848
Economia_Rendimiento_Mamey,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Mandarina,0.0038068617339552862,0.0016290840981451058,0.0,0.00017478274080168435,0.005610728572902076,0.0014026821180249491
Economia_Rendimiento_Mango,0.00038375314739275894,0.0020253823886317362,0.0,0.00012241578573746065,0.002531551321761956,0.0006328878190700342
Economia_Rendimiento_Mangostino,1.9398324669167466e-06,0.00025719347085523405,0.0,0.0,0.0002591333033221508,6.478332466664127e-05
Economia_Rendimiento_Mani,0.0017868651126565264,0.0011569801366082932,0.0,5.163651213505635e-05,0.002995481761399876,0.000748870426895772
Economia_Rendimiento_Manzana,0.0009238872956260075,0.0008300569036734016,0.0,0.0,0.0017539441992994091,0.0004384860419470174
Economia_Rendimiento_Maracuya,0.00021753990388757166,0.0007801954947461991,0.00012930669,0.00029362970042171786,0.001420671787960251,0.00035516794060911987
Economia_Rendimiento_Maranon,0.00025778320271661886,0.0008126678363316424,0.0,0.0,0.0010704510390482612,0.0002676127549541378
Economia_Rendimiento_Melon,0.001505342892570572,0.00014977516191514977,0.0,3.386368041792012e-05,0.0016889817349036418,0.00042224542613985427
Economia_Rendimiento_Mimbre,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Mora,0.00039113807692033585,0.0017309058409283504,0.00096972217,0.0005026843444824078,0.003594450430851187,0.0008986125915683339
Economia_Rendimiento_Morera,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Moringa,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Nabo,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Name,0.0014718932451516,0.0018099550516472356,0.007341831,0.0002787348181645287,0.010902414106171918,0.0027256034775748205
Economia_Rendimiento_Naranja,6.0688285342155976e-05,0.001904249335155844,0.0002260923,0.00031387877962829174,0.00250490870667409,0.0006262271654177329
Economia_Rendimiento_Nispero,0.0005729771644627843,0.0007291745220240736,0.0,0.0,0.001302151686486858,0.00032553791577310425
Economia_Rendimiento_Noni,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Orellana,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Palma_aceite,0.001295397682509627,0.0011520445735708536,0.004778319,4.1498919411254305e-05,0.007267260213942453,0.0018168150208447368
Economia_Rendimiento_Palma_amarga,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Palmito,0.001913162876227398,0.0012643372295259182,0.0,0.0,0.0031775001057533165,0.0007943750121665973
Economia_Rendimiento_Papa,0.00011893599910948895,0.002230952805012179,0.00028014035,0.0005887005833532658,0.003218729733623916,0.0008046824189490645
Economia_Rendimiento_Papaya,0.0021777381774428562,0.0007554833487062619,0.0004095765,0.0002524038028860298,0.003595201817926764,0.0008988004383338533
Economia_Rendimiento_Papayuela,0.002836142513345925,0.002175798486802789,0.0,3.3138519009459535e-05,0.005045079519158174,0.0012612698571295845
Economia_Rendimiento_Patilla,3.7051808954440694e-05,0.0005847711018377257,0.0,0.00032824745612468597,0.0009500703669168525,0.00023751758746197503
Economia_Rendimiento_Pepa_pan,5.7025250742038695e-05,0.0018147000855472572,0.0,1.7334231561696074e-05,0.0018890595678509921,0.0004722648834780429
Economia_Rendimiento_Pepino,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Pepino_cohombro,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Pepino_guiso,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Pera,7.953028842675967e-06,0.0003200019085663046,0.0,0.0,0.00032795493740898056,8.198873287923656e-05
Economia_Rendimiento_Perejil,0.0031414918115400966,0.002513702526045892,0.0,0.0,0.005655194337585989,0.0014137985589962095
Economia_Rendimiento_Pimenton,0.0014750997879314262,0.0003942955048869487,0.0,0.0004884932848908233,0.002357888577709198,0.0005894721338368503
Economia_Rendimiento_Pimienta,4.7478239518602606e-05,4.0266193420631064e-05,0.0,2.296196272595028e-05,0.00011070639566518396,2.767659841905856e-05
Economia_Rendimiento_Pina,0.0013038322954047957,0.0014345930461563314,0.00038615672,0.0006621850617122149,0.003786767127107916,0.0009466917647687264
Economia_Rendimiento_Pitahaya,2.0337891972757017e-05,0.0010700750091036152,0.0,0.00014690848062489393,0.001237321381701266,0.0003093303398678914
Economia_Rendimiento_Plantas_aromaticas,0.0014806640887890822,0.0017887265485921316,0.0,3.2580797401684894e-05,0.003301971434782899,0.0008254928438649303
Economia_Rendimiento_Plantas_aromaticas_medicinales,0.00034469824742958414,0.00040522227623062074,0.0,0.0,0.0007499205236602049,0.00018748012754678554
Economia_Rendimiento_Plantas_medicinales,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Plátano,0.002921250680220063,0.0033006190594371105,0.0,0.0009582343698827166,0.007180104109539891,0.0017950259951355575
Economia_Rendimiento_Poleo,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Pomelo,0.0003911865722583144,0.0005989505099194986,0.0,0.0,0.000990137082177813,0.00024753426609725566
Economia_Rendimiento_Puerro,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Quinua,3.572050760916969e-05,0.0008877399723450913,0.0,6.228268972125374e-05,0.0009857431696755148,0.00024643578799141635
Economia_Rendimiento_Rabano,0.0022080249623187653,0.0019335032417243524,0.0,0.0,0.004141528204043118,0.0010353820324091184
Economia_Rendimiento_Rambutan,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Remolacha,0.002810195842445388,0.0031857491317048093,0.0,0.0,0.005995944974150198,0.0014989862166067812
Economia_Rendimiento_Repollo,1.27064588266613e-05,0.0003491501908799603,0.0,1.6728576994888598e-05,0.0003785852267015102,9.464630497496319e-05
Economia_Rendimiento_Romero,0.000338415243085346,0.00021429401456009122,0.0,0.0,0.0005527092576454373,0.0001381773119288674
Economia_Rendimiento_Rosa,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Ruda,0.00038785619500388436,0.0001868577448738731,0.0,0.0,0.0005747139398777575,0.0001436784823881135
Economia_Rendimiento_Ruscus,0.0005465560384233368,0.0004502089696597716,0.0,0.0,0.0009967650080831083,0.00024919124754381016
Economia_Rendimiento_Sabila,5.6725462787483035e-06,5.970086557278991e-05,0.0,7.465059679014294e-05,0.00014002400864168116,3.5006001531502894e-05
Economia_Rendimiento_Sacha_inchi,4.270095729258061e-06,0.0002600743196360427,0.0,0.0,0.00026434441536530076,6.608610265402308e-05
Economia_Rendimiento_Sorgo,0.00293077969650503,0.002810867636582158,0.0,0.00010893913848409719,0.005850586471571285,0.0014626465916149304
Economia_Rendimiento_Soya,6.804699776336434e-05,0.0005476110508394552,0.0,0.0,0.0006156580486028195,0.00015391450938547868
Economia_Rendimiento_Stevia,0.002245745165573125,0.0005543427702714297,0.0,7.494492342066602e-05,0.0028750328592652206,0.000718758201903104
Economia_Rendimiento_Tabaco,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Tabaco_negro,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Tabaco_rubio,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Tamarindo,0.00028570041338022134,0.00018754918166490931,0.0,3.409894578317381e-05,0.0005073485408283045,0.00012683713292832173
Economia_Rendimiento_Tangelo,0.00045389424843875073,0.00013107867272370074,0.0,0.0,0.0005849729211624514,0.00014624322766320882
Economia_Rendimiento_Te,0.00033841524308526644,0.00013316411900543136,0.0,0.0,0.0004715793620906978,0.00011789483840457722
Economia_Rendimiento_Tomate,0.0026911881442047074,0.00277889443715236,0.0,0.0009311186449682575,0.006401201226325325,0.001600300277830356
Economia_Rendimiento_Tomate_arbol,0.003315762150046432,0.0027717974944646965,0.0,0.001028938676809928,0.007116498321321057,0.0017791245483665345
Economia_Rendimiento_Trigo,0.0002716597584934208,0.00024038993254117482,0.0,0.00013150692963216637,0.000643556620666762,0.00016088915227615796
Economia_Rendimiento_Uchuva,0.0005292938161412282,0.0006252917966884266,0.0,0.0,0.0011545856128296547,0.00028864639802159603
Economia_Rendimiento_Ulluco,0.00020356357447589521,0.00035283086844823135,0.0,5.723523940816406e-05,0.0006136296823322907,0.00015340741782695686
Economia_Rendimiento_Uva,0.00040194185058051597,7.870872616365748e-06,0.0,0.00011255884990970201,0.0005223715731065838,0.00013059289093041566
Economia_Rendimiento_Uva_caimarona,0.000338415243085346,0.0006894519217870509,0.0,0.0,0.001027867164872397,0.0002569667866014371
Economia_Rendimiento_Yacon,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Rendimiento_Yuca,0.001125271603814584,0.003063851618747588,0.0010079818,0.0012551738659521488,0.006452278919722192,0.0016130697009501575
Economia_Rendimiento_Zanahoria,0.00040396445988935027,0.001694874995867231,0.0,6.791445281916236e-05,0.0021667539085757437,0.0005416884674119676
Economia_Rendimiento_Zapote,0.004431902032334488,7.016220105975135e-05,0.0,0.0,0.00450206423339424,0.0011255160381275526
Economia_Suministro_eg_gas_agua,0.0002531397381552562,0.0007375383690424566,0.003919016,0.0020684805898919557,0.00697817480128121,0.0017445436689778522
Economia_Ton_prod_otros_cultivos_permanentes,0.0001161912475532136,0.0001917122911016583,0.0003928481,0.0011769589885021329,0.0018777106290672084,0.0004694276488330707
Economia_Ton_prod_otros_cultivos_transitorios,0.0018370853767356546,0.0014141383409158226,0.0016595868,0.0008514186885523252,0.005762229199015554,0.001440557273872854
Economia_Total_UPAs,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_entre_0_1_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_entre_10_15_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_entre_15_20_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_entre_1_3_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_entre_20_50_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_entre_3_5_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_entre_50_100_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_entre_5_10_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_UPAs_mas_100_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_Valor_agregado_per_capita_pct_prom_nacional,0.004492008520848838,0.000547467949156075,0.0027276394,0.002063788836991598,0.00983090470274012,0.002457726131529552
Economia_agr_gan_caza_pesca,0.001551681541876848,0.0011585740536333496,7.249504e-05,0.0020358245558481174,0.004818575188233212,0.0012046437754156876
Economia_com_rep_rest_hoteles,0.002615324770667319,0.003021522925764746,0.0023783916,0.0018731765511023598,0.009888415815152079,0.002472103909374231
Economia_construccion,0.0011835976215435957,0.0002563632209241398,0.00041213568,0.0009354958961151024,0.0027875924145980063,0.0006968980911290389
Economia_est_financieros_seguros,0.0003381009911268608,0.0007068245338489127,0.00020968291,0.0014939875720829847,0.0027485960091588645,0.0006871489899444057
Economia_explot_minas_cant,0.00017063911568195958,0.002127390280628408,0.00034055513,0.0009413559150402391,0.0035799404364995732,0.0008949850930456021
Economia_ext_UPAs_0_1_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_UPAs_10_15_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_UPAs_15_20_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_UPAs_1_3_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_UPAs_20_50_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_UPAs_3_5_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_UPAs_50_100_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_UPAs_5_10_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_UPAs_mas_100_Ha,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ext_total_UPAs,0.0,0.0,0.0,0.0,0.0,0.0
Economia_ind_manufacturera,0.00031372598287860494,0.0011685646907760724,0.0046088207,0.002064395996013632,0.008155507327845448,0.0020388767953309263
Economia_porcentaje_act_sociales,0.0,0.0,0.0,0.0,0.0,0.0
Economia_porcentaje_agr_gan_caza_pesca,0.0,0.0,0.0,0.0,0.0,0.0
Economia_porcentaje_com_rep_rest_hoteles,0.0,0.0,0.0,0.0,0.0,0.0
Economia_porcentaje_construccion,0.0,0.0,0.0,0.0,0.0,0.0
Economia_porcentaje_est_financieros,0.0,0.0,0.0,0.0,0.0,0.0
Economia_porcentaje_explot_minas_cant,0.0,0.0,0.0,0.0,0.0,0.0
Economia_porcentaje_impuestos,0.0,0.0,0.0,0.0,0.0,0.0
Economia_porcentaje_ind_manufacturera,0.0,0.0,0.0,0.0,0.0,0.0
Economia_porcentaje_porcentaje_Logistica,0.0,0.0,0.0,0.0,0.0,0.0
Economia_transp_almac_comunic,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_anios_educacion_15mas,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_cobertura_bruta_media,6.812065341029998e-05,0.00046784811686823377,0.0020517195,0.0014944234060597062,0.0040821116406999074,0.0010205278918401853
Educacion_cobertura_educacion_superior,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_cobertura_neta_basica_hombres,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_cobertura_neta_basica_mujeres,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_cobertura_neta_media,0.00046585874807562107,0.00019148976483063186,0.0013369255,0.0018510897159580938,0.0038453637755030143,0.0009613409266043142
Educacion_cobertura_neta_total_hombres,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_cobertura_neta_total_mujeres,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_porcentaje_asistencia_5_24,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_porcentaje_asistencia_rural_5_24,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_porcentaje_asistencia_urbana_5_24,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_puntaje_promedio_saber_lectura,0.0009308176032449974,0.0018818182708286724,0.00468652,0.0016015580844791792,0.00910071392780758,0.002275178441076067
Educacion_puntaje_promedio_saber_matematicas,0.0004857415138488329,0.00048089407973780966,0.0010772387,0.0015514377122685082,0.0035953120090017276,0.0008988279861020992
Educacion_tasa_analfabetismo,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_tasa_analfabetismo_15mas,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_tasa_analfabetismo_rural,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_tasa_analfabetismo_urbana,0.0,0.0,0.0,0.0,0.0,0.0
Educacion_tasa_desercion_oficial_basica_media,0.0011008381627171208,0.0010136108857994276,0.00031282986,0.001441777243652493,0.003869056147998519,0.0009672640196217761
Educacion_tasa_repitencia_oficial_basica_media,0.0008520905249239714,0.0020418105302340357,0.00025100418,0.0013844343271335166,0.004529339563628135,0.0011323348705635193
Educacion_tasa_transito_educacion_superior,0.0,0.0,0.0,0.0,0.0,0.0
Finanzas_%gasto_total_inversion,0.0022426707468768017,0.001282434278112065,0.00010368194,0.0018630455950887665,0.005491832557694417,0.0013729581147570555
Finanzas_%ingresos_funcionamiento,0.00042026773607074276,0.0002482245766376559,0.007526856,0.0012441670761004957,0.009439515304593731,0.0023598787837508794
Finanzas_%ingresos_recursos_propios,8.342081633434501e-05,0.00023665545451984112,0.0040099523,0.002210784225289665,0.006540812799165997,0.0016352031704134592
Finanzas_%inversion_recursos_propios,8.525718369484857e-05,0.00031576926100489763,0.0011591832,0.0016134990257528545,0.0031737086858025136,0.0007934271571959257
Finanzas_agua,0.0,0.0,0.0,0.0,0.0,0.0
Finanzas_agua_potable,0.0039711775524040715,0.003538272838303627,0.00046585264,0.0015963967679311095,0.0095716998036318,0.00239292490791669
Finanzas_alimentacion_escolar,0.001385479854465453,0.0013549631151626353,0.0007837668,0.0019412096686494912,0.0054654194327616885,0.0013663548336425079
Finanzas_componente_eficacia,0.0008769506920903426,0.0038790709567863057,0.0003208554,0.0016795942812620496,0.006756471341839603,0.0016891178051132308
Finanzas_componente_eficiencia,0.00027658098687128625,0.0021051815753063384,0.00028857004,0.0011520713675202258,0.0038224039675079824,0.0009556009747086801
Finanzas_componente_sin_medidas_SMSCE,0.0005031280444655584,0.0006557091035946246,0.0017378418,0.0021837884780240373,0.005080467380304647,0.0012701168222572583
Finanzas_componente_transparencia,9.850493502418874e-06,0.0006319493365351449,0.00018690093,0.0009909409741615067,0.0018196417325827636,0.00045491042497277577
Finanzas_credito_interno_externo,9.438167093091513e-05,0.00014309800636358615,0.00084763987,0.0014758220262745788,0.002560941568811025,0.0006402353807002951
Finanzas_cultura,0.0,0.0,0.0,0.0,0.0,0.0
Finanzas_deficit_ahorro_corriente,0.004402714580557352,0.0019909454757264275,0.0017665932,0.0013040608853579713,0.00946431413713974,0.0023660784917759977
Finanzas_deporte,0.0,0.0,0.0,0.0,0.0,0.0
Finanzas_educacion,0.00042433451994237665,0.0012583626277374433,0.00085265754,0.003077312966298137,0.005612667654213626,0.0014031668883441274
Finanzas_fonpet,0.00044744232806088764,0.003201163653447295,0.0024942171,0.0019199747309687513,0.00806279784190115,0.002015699424261256
Finanzas_indice_gestion_proyectos_regalias,0.00021780363953810563,0.0008050977356784088,0.00092072715,0.0017304008993634745,0.003674029425094711,0.0009185073397717861
Finanzas_ingresos_per_capita_impuesto_industria_comercio,0.0003718508057372154,0.0008745006868510453,0.00021055665,0.0009993853093502206,0.0024562934546846446,0.0006140733526387267
Finanzas_intereses_deuda_publica,0.00019468343043164635,0.0005798384252511219,0.0014520042,0.0014434280600157364,0.0036699541034388903,0.0009174885093761352
Finanzas_libre_destinacion,0.0,0.0,0.0,0.0,0.0,0.0
Finanzas_libre_inversion,0.0,0.0,0.0,0.0,0.0,0.0
Finanzas_num_proyectos_contratados,1.1516031374993369e-06,0.0011220049379555214,0.0023618666,0.0009639569944225033,0.004448980181030489,0.0011122450252750418
Finanzas_num_proyectos_sin_contratar,0.0004924428148471327,4.237920485080093e-05,0.0,0.0004172568647159881,0.0009520788844139218,0.00023801971682722113
Finanzas_num_proyectos_terminados,0.0002824811563414739,0.001356966843010696,0.0007723613,0.0008968670844886485,0.003308676378207238,0.0008271690796908999
Finanzas_num_total_proyectos,0.0015873677756264096,0.0017168487342369902,0.0010316645,0.0009598977415160008,0.005295778800752491,0.001323944676402149
Finanzas_proposito_general,1.7055570063100943e-07,0.001979520916192161,0.0006649155,0.0018038522368971851,0.004448459190837923,0.0011121147777292402
Finanzas_recursos_balance_variacion_depositos,0.0008413768530670862,0.00018839130819169327,0.0024359294,0.0009818144050722166,0.004447511941100326,0.0011118779652990955
Finanzas_regalias_per_capita,0.002767258444616114,6.980743143350946e-05,0.0013155306,0.0014768320536338727,0.005629428552061487,0.0014073571127308112
Finanzas_resguardos_indigenas,0.0016184470017455367,0.002765214858097668,0.00018165923,0.000572103317356706,0.005137424403854939,0.001284356077889009
